snp	chromosome
22_SNP15	22
22_SNP16	22
22_SNP17	22
22_SNP18	22
22_SNP19	22
22_SNP20	22
22_SNP21	22
22_SNP22	22
22_SNP23	22
22_SNP24	22
22_SNP25	22
22_SNP26	22
22_SNP27	22
22_SNP28	22
22_SNP29	22
22_SNP30	22
22_SNP31	22
22_SNP32	22
22_SNP33	22
22_SNP34	22
22_SNP35	22
22_SNP36	22
22_SNP37	22
22_SNP38	22
22_SNP39	22
22_SNP40	22
22_SNP41	22
22_SNP42	22
22_SNP43	22
22_SNP44	22
22_SNP45	22
22_SNP46	22
22_SNP47	22
22_SNP48	22
22_SNP49	22
22_SNP50	22
22_SNP51	22
22_SNP52	22
22_SNP53	22
22_SNP54	22
22_SNP55	22
22_SNP56	22
22_SNP57	22
22_SNP58	22
22_SNP59	22
22_SNP60	22
22_SNP61	22
22_SNP62	22
22_SNP63	22
22_SNP64	22
22_SNP65	22
22_SNP66	22
22_SNP67	22
22_SNP68	22
22_SNP69	22
22_SNP70	22
22_SNP71	22
22_SNP72	22
22_SNP73	22
22_SNP74	22
22_SNP75	22
22_SNP76	22
22_SNP77	22
22_SNP78	22
22_SNP79	22
22_SNP80	22
22_SNP81	22
22_SNP82	22
22_SNP83	22
22_SNP84	22
22_SNP85	22
22_SNP86	22
22_SNP87	22
22_SNP88	22
22_SNP89	22
22_SNP90	22
22_SNP91	22
22_SNP92	22
22_SNP93	22
22_SNP94	22
22_SNP95	22
22_SNP96	22
22_SNP97	22
22_SNP98	22
22_SNP99	22
22_SNP100	22
22_SNP101	22
22_SNP102	22
22_SNP103	22
22_SNP104	22
22_SNP105	22
22_SNP106	22
22_SNP107	22
22_SNP108	22
22_SNP109	22
22_SNP110	22
22_SNP111	22
22_SNP112	22
22_SNP113	22
22_SNP114	22
22_SNP115	22
22_SNP116	22
22_SNP117	22
22_SNP118	22
22_SNP119	22
22_SNP120	22
22_SNP121	22
22_SNP122	22
22_SNP123	22
22_SNP124	22
22_SNP125	22
22_SNP126	22
22_SNP127	22
22_SNP128	22
22_SNP129	22
22_SNP130	22
22_SNP131	22
22_SNP132	22
22_SNP133	22
22_SNP134	22
X_SNP1	X
X_SNP2	X
X_SNP3	X
X_SNP4	X
X_SNP5	X
X_SNP6	X
X_SNP7	X
X_SNP8	X
X_SNP9	X
X_SNP10	X
X_SNP11	X
X_SNP12	X
X_SNP13	X
X_SNP14	X
X_SNP15	X
X_SNP16	X
X_SNP17	X
X_SNP18	X
X_SNP19	X
X_SNP20	X
X_SNP21	X
X_SNP22	X
X_SNP23	X
X_SNP24	X
X_SNP25	X
X_SNP26	X
X_SNP27	X
X_SNP28	X
X_SNP29	X
X_SNP30	X
X_SNP31	X
X_SNP32	X
X_SNP33	X
X_SNP34	X
X_SNP35	X
X_SNP36	X
X_SNP37	X
X_SNP38	X
X_SNP39	X
X_SNP40	X
X_SNP41	X
X_SNP42	X
X_SNP43	X
X_SNP44	X
X_SNP45	X
X_SNP46	X
X_SNP47	X
X_SNP48	X
X_SNP49	X
X_SNP50	X
X_SNP51	X
X_SNP52	X
X_SNP53	X
X_SNP54	X
X_SNP55	X
X_SNP56	X
X_SNP57	X
X_SNP58	X
X_SNP59	X
X_SNP60	X
X_SNP61	X
X_SNP62	X
X_SNP63	X
X_SNP64	X
X_SNP65	X
X_SNP66	X
X_SNP67	X
X_SNP68	X
X_SNP69	X
X_SNP70	X
X_SNP71	X
X_SNP72	X
X_SNP73	X
X_SNP74	X
X_SNP75	X
X_SNP76	X
X_SNP77	X
X_SNP78	X
X_SNP79	X
X_SNP80	X
X_SNP81	X
X_SNP82	X
X_SNP83	X
X_SNP84	X
X_SNP85	X
X_SNP86	X
X_SNP87	X
X_SNP88	X
X_SNP89	X
X_SNP90	X
X_SNP91	X
X_SNP92	X
X_SNP93	X
X_SNP94	X
X_SNP95	X
X_SNP96	X
X_SNP97	X
X_SNP98	X
X_SNP99	X
X_SNP100	X
X_SNP101	X
X_SNP102	X
X_SNP103	X
X_SNP104	X
X_SNP105	X
X_SNP106	X
X_SNP107	X
X_SNP108	X
X_SNP109	X
X_SNP110	X
X_SNP111	X
X_SNP112	X
X_SNP113	X
X_SNP114	X
X_SNP115	X
X_SNP116	X
X_SNP117	X
X_SNP118	X
X_SNP119	X
X_SNP120	X
X_SNP121	X
X_SNP122	X
X_SNP123	X
X_SNP124	X
X_SNP125	X
X_SNP126	X
X_SNP127	X
X_SNP128	X
X_SNP129	X
X_SNP130	X
X_SNP131	X
X_SNP132	X
X_SNP133	X
X_SNP134	X
X_SNP135	X
X_SNP136	X
X_SNP137	X
X_SNP138	X
X_SNP139	X
X_SNP140	X
X_SNP141	X
X_SNP142	X
X_SNP143	X
X_SNP144	X
X_SNP145	X
X_SNP146	X
X_SNP147	X
X_SNP148	X
X_SNP149	X
X_SNP150	X
X_SNP151	X
X_SNP152	X
X_SNP153	X
X_SNP154	X
X_SNP155	X
X_SNP156	X
X_SNP157	X
X_SNP158	X
X_SNP159	X
X_SNP160	X
X_SNP161	X
X_SNP162	X
X_SNP163	X
X_SNP164	X
X_SNP165	X
X_SNP166	X
X_SNP167	X
X_SNP168	X
X_SNP169	X
X_SNP170	X
X_SNP171	X
X_SNP172	X
X_SNP173	X
X_SNP174	X
X_SNP175	X
X_SNP176	X
X_SNP177	X
X_SNP178	X
X_SNP179	X
X_SNP180	X
X_SNP181	X
X_SNP182	X
X_SNP183	X
X_SNP184	X
X_SNP185	X
X_SNP186	X
X_SNP187	X
X_SNP188	X
X_SNP189	X
X_SNP190	X
X_SNP191	X
X_SNP192	X
X_SNP193	X
X_SNP194	X
X_SNP195	X
X_SNP196	X
X_SNP197	X
X_SNP198	X
X_SNP199	X
X_SNP200	X
X_SNP201	X
X_SNP202	X
X_SNP203	X
X_SNP204	X
X_SNP205	X
X_SNP206	X
X_SNP207	X
X_SNP208	X
X_SNP209	X
X_SNP210	X
X_SNP211	X
X_SNP212	X
X_SNP213	X
X_SNP214	X
X_SNP215	X
X_SNP216	X
X_SNP217	X
X_SNP218	X
X_SNP219	X
X_SNP220	X
X_SNP221	X
X_SNP222	X
X_SNP223	X
X_SNP224	X
X_SNP225	X
X_SNP226	X
X_SNP227	X
X_SNP228	X
X_SNP229	X
X_SNP230	X
X_SNP231	X
X_SNP232	X
X_SNP233	X
X_SNP234	X
X_SNP235	X
X_SNP236	X
X_SNP237	X
X_SNP238	X
X_SNP239	X
X_SNP240	X
X_SNP241	X
X_SNP242	X
X_SNP243	X
X_SNP244	X
X_SNP245	X
X_SNP246	X
X_SNP247	X
X_SNP248	X
X_SNP249	X
X_SNP250	X
X_SNP251	X
X_SNP252	X
X_SNP253	X
X_SNP254	X
X_SNP255	X
X_SNP256	X
X_SNP257	X
X_SNP258	X
X_SNP259	X
X_SNP260	X
X_SNP261	X
X_SNP262	X
X_SNP263	X
X_SNP264	X
X_SNP265	X
X_SNP266	X
X_SNP267	X
X_SNP268	X
X_SNP269	X
X_SNP270	X
X_SNP271	X
X_SNP272	X
X_SNP273	X
X_SNP274	X
X_SNP275	X
X_SNP276	X
X_SNP277	X
X_SNP278	X
X_SNP279	X
X_SNP280	X
X_SNP281	X
X_SNP282	X
X_SNP283	X
X_SNP284	X
X_SNP285	X
X_SNP286	X
X_SNP287	X
X_SNP288	X
X_SNP289	X
X_SNP290	X
X_SNP291	X
X_SNP292	X
X_SNP293	X
X_SNP294	X
X_SNP295	X
X_SNP296	X
X_SNP297	X
X_SNP298	X
X_SNP299	X
X_SNP300	X
X_SNP301	X
X_SNP302	X
X_SNP303	X
X_SNP304	X
X_SNP305	X
X_SNP306	X
X_SNP307	X
X_SNP308	X
X_SNP309	X
X_SNP310	X
X_SNP311	X
X_SNP312	X
X_SNP313	X
X_SNP314	X
X_SNP315	X
X_SNP316	X
X_SNP317	X
X_SNP318	X
X_SNP319	X
X_SNP320	X
X_SNP321	X
X_SNP322	X
X_SNP323	X
X_SNP324	X
X_SNP325	X
X_SNP326	X
X_SNP327	X
X_SNP328	X
X_SNP329	X
X_SNP330	X
X_SNP331	X
X_SNP332	X
X_SNP333	X
X_SNP334	X
X_SNP335	X
X_SNP336	X
X_SNP337	X
X_SNP338	X
X_SNP339	X
X_SNP340	X
X_SNP341	X
X_SNP342	X
X_SNP343	X
X_SNP344	X
X_SNP345	X
X_SNP346	X
X_SNP347	X
X_SNP348	X
X_SNP349	X
X_SNP350	X
X_SNP351	X
X_SNP352	X
X_SNP353	X
X_SNP354	X
X_SNP355	X
X_SNP356	X
X_SNP357	X
X_SNP358	X
X_SNP359	X
X_SNP360	X
X_SNP361	X
X_SNP362	X
X_SNP363	X
X_SNP364	X
X_SNP365	X
X_SNP366	X
X_SNP367	X
X_SNP368	X
X_SNP369	X
X_SNP370	X
X_SNP371	X
X_SNP372	X
X_SNP373	X
X_SNP374	X
X_SNP375	X
X_SNP376	X
X_SNP377	X
X_SNP378	X
X_SNP379	X
X_SNP380	X
X_SNP381	X
X_SNP382	X
X_SNP383	X
X_SNP384	X
X_SNP385	X
X_SNP386	X
X_SNP387	X
X_SNP388	X
X_SNP389	X
X_SNP390	X
X_SNP391	X
X_SNP392	X
X_SNP393	X
X_SNP394	X
X_SNP395	X
X_SNP396	X
X_SNP397	X
X_SNP398	X
X_SNP399	X
X_SNP400	X
X_SNP401	X
X_SNP402	X
X_SNP403	X
X_SNP404	X
X_SNP405	X
X_SNP406	X
X_SNP407	X
X_SNP408	X
X_SNP409	X
X_SNP410	X
X_SNP411	X
X_SNP412	X
X_SNP413	X
X_SNP414	X
X_SNP415	X
X_SNP416	X
X_SNP417	X
X_SNP418	X
X_SNP419	X
X_SNP420	X
Y_SNP1	Y
Y_SNP2	Y
Y_SNP3	Y
Y_SNP4	Y
Y_SNP5	Y
Y_SNP6	Y
Y_SNP7	Y
Y_SNP8	Y
Y_SNP9	Y
Y_SNP10	Y
Y_SNP11	Y
Y_SNP12	Y
Y_SNP13	Y
Y_SNP14	Y
Y_SNP15	Y
Y_SNP16	Y
Y_SNP17	Y
Y_SNP18	Y
Y_SNP19	Y
Y_SNP20	Y
Y_SNP21	Y
Y_SNP22	Y
Y_SNP23	Y
Y_SNP24	Y
Y_SNP25	Y
Y_SNP26	Y
Y_SNP27	Y
Y_SNP28	Y
Y_SNP29	Y
Y_SNP30	Y
Y_SNP31	Y
Y_SNP32	Y
Y_SNP33	Y
Y_SNP34	Y
Y_SNP35	Y
Y_SNP36	Y
Y_SNP37	Y
Y_SNP38	Y
Y_SNP39	Y
Y_SNP40	Y
Y_SNP41	Y
Y_SNP42	Y
Y_SNP43	Y
Y_SNP44	Y
Y_SNP45	Y
Y_SNP46	Y
Y_SNP47	Y
Y_SNP48	Y
Y_SNP49	Y
Y_SNP50	Y
Y_SNP51	Y
Y_SNP52	Y
Y_SNP53	Y
Y_SNP54	Y
Y_SNP55	Y
Y_SNP56	Y
Y_SNP57	Y
Y_SNP58	Y
Y_SNP59	Y
Y_SNP60	Y
Y_SNP61	Y
Y_SNP62	Y
Y_SNP63	Y
Y_SNP64	Y
Y_SNP65	Y
Y_SNP66	Y
Y_SNP67	Y
Y_SNP68	Y
Y_SNP69	Y
Y_SNP70	Y
Y_SNP71	Y
Y_SNP72	Y
Y_SNP73	Y
Y_SNP74	Y
Y_SNP75	Y
Y_SNP76	Y
Y_SNP77	Y
Y_SNP78	Y
Y_SNP79	Y
Y_SNP80	Y
Y_SNP81	Y
Y_SNP82	Y
Y_SNP83	Y
Y_SNP84	Y
Y_SNP85	Y
Y_SNP86	Y
Y_SNP87	Y
Y_SNP88	Y
Y_SNP89	Y
Y_SNP90	Y
Y_SNP91	Y
Y_SNP92	Y
Y_SNP93	Y
Y_SNP94	Y
Y_SNP95	Y
Y_SNP96	Y
Y_SNP97	Y
Y_SNP98	Y
Y_SNP99	Y
Y_SNP100	Y
Y_SNP101	Y
Y_SNP102	Y
Y_SNP103	Y
Y_SNP104	Y
Y_SNP105	Y
Y_SNP106	Y
Y_SNP107	Y
Y_SNP108	Y
Y_SNP109	Y
Y_SNP110	Y
Y_SNP111	Y
Y_SNP112	Y
Y_SNP113	Y
Y_SNP114	Y
Y_SNP115	Y
Y_SNP116	Y
Y_SNP117	Y
Y_SNP118	Y
Y_SNP119	Y
Y_SNP120	Y
Y_SNP121	Y
Y_SNP122	Y
Y_SNP123	Y
Y_SNP124	Y
Y_SNP125	Y
Y_SNP126	Y
